#{"t_start": 1714994727.5328975, "env_id": "None"}
r,l,t
54.735372,200,907.230611
91.52928,278,907.429582
70.060641,236,907.59895
76.592031,260,907.78805
75.124717,237,907.960125
83.981355,270,908.156509
26.869526,188,909.197642
36.158291,197,909.33789
52.018311,193,909.480285
68.728161,280,909.68634
76.218427,232,909.853698
62.925144,250,910.026133
79.97288,266,910.217326
97.000631,235,910.384755
67.228224,205,910.533791
67.355549,233,911.860386
57.093881,204,912.028244
84.987491,273,912.238013
60.648084,242,912.415807
43.172927,171,912.535304
82.823822,244,912.713724
86.797531,258,912.893186
45.657817,189,913.02965
35.318337,172,913.20397
54.655028,224,914.260964
71.512886,228,914.424005
79.505588,234,914.592637
52.087032,214,914.750899
82.564311,267,914.944204
40.959864,205,915.089648
73.147539,256,915.275006
73.435545,262,915.460089
66.634712,228,915.62329
78.473775,250,916.831374
23.641591,145,916.979527
72.082281,224,917.144603
42.709923,169,917.286493
62.289966,216,917.446999
77.92479,237,917.616915
98.656799,284,917.821685
67.190872,230,917.996779
119.189766,377,918.270607
77.827213,257,919.462569
87.733384,271,919.660692
98.480644,285,919.862051
86.364152,235,920.028478
77.75705,257,920.211683
42.14027,193,920.34875
61.478322,229,920.511335
85.131591,242,920.687007
58.657664,231,921.975158
66.830455,212,922.150938
64.566661,238,922.341403
71.449865,259,922.528532
61.234084,233,922.694994
45.304283,198,922.833501
63.572208,204,922.975406
47.819889,185,923.104893
28.348802,156,923.218975
74.915283,262,924.37019
42.647679,177,924.499888
43.024297,188,924.633818
36.900689,163,924.755599
74.932331,268,924.944741
80.781763,239,925.113539
46.775475,198,925.258942
38.646299,184,925.388033
75.94425,248,925.573984
50.246615,190,925.712011
36.185707,196,926.89106
34.372186,166,927.055049
44.316128,189,927.236433
48.930381,183,927.39758
70.516169,245,927.593216
42.957026,168,927.734452
65.777162,250,927.932513
64.034064,234,928.114102
94.251091,278,928.321356
65.996965,236,928.512605
30.326831,180,929.662483
80.771294,246,929.988878
70.281964,245,930.2048
38.133433,168,930.407764
74.368475,256,930.592762
79.198502,259,930.807309
78.416007,230,931.051225
63.658001,239,931.23594
67.681292,235,931.416762
40.154521,163,932.600824
75.23649,235,932.809982
74.559559,229,933.009159
41.16861,172,933.140828
31.704549,197,933.29125
67.101234,229,933.451857
42.791024,168,933.566438
40.1881,172,933.687607
68.173177,250,933.870416
65.899423,231,934.037184
83.220028,298,936.102087
62.152349,221,936.264677
75.238748,214,936.434206
45.85483,181,936.583389
70.157566,245,936.771407
71.506618,247,936.96415
37.26624,201,937.126479
82.250658,233,937.299455
72.366448,214,937.45667
67.937461,257,938.586333
83.495109,248,938.775492
45.283262,211,938.943533
71.250722,246,939.121391
33.303495,186,939.258758
80.245507,271,939.45388
42.343632,174,939.582562
67.763687,227,939.749477
38.283648,190,939.886087
67.85495,262,940.960161
69.28471,244,941.132581
67.844157,259,941.314579
65.629567,210,941.464072
77.01787,245,941.636979
54.691242,200,941.774336
77.946495,253,941.952725
41.193753,200,942.095566
62.399869,239,942.268213
85.686077,244,944.134052
40.799677,170,944.252724
63.969309,243,944.427132
68.885813,233,944.592165
75.398904,258,944.772629
54.550224,237,944.940006
70.576278,248,945.118157
72.902879,242,945.301028
65.245372,253,947.149298
90.326036,276,947.348488
69.240936,233,947.512358
59.326582,218,947.666165
76.899086,231,947.827911
79.211626,254,948.008584
54.064099,227,948.165147
56.097771,219,948.324946
44.685776,202,948.467179
70.132641,230,949.540732
74.097414,250,949.715508
56.181185,250,949.892892
80.101931,225,950.051855
44.584719,174,950.174469
44.232456,174,950.297372
78.682666,254,950.473803
67.472451,231,950.640975
59.266221,220,950.797633
68.835652,224,951.991615
89.409574,257,952.170401
82.858812,225,952.330754
71.721425,236,952.495686
35.341883,171,952.616844
39.016279,165,952.745224
44.104334,174,952.865547
78.869818,232,953.027483
61.93853,233,953.19108
68.21901,228,953.353282
50.668926,214,954.753912
76.507803,229,954.926863
73.671174,261,955.116418
75.513294,235,955.291419
32.527193,188,955.425174
54.213516,232,955.586467
67.766769,248,955.758313
40.573775,165,955.874136
36.710289,203,956.020871
48.876089,214,958.043527
44.778839,237,958.20422
62.173465,227,958.359221
65.942064,212,958.512212
40.732775,240,958.67849
39.834358,164,958.792363
61.164558,224,958.952969
37.223066,165,959.067109
66.627145,232,959.2528
65.261089,205,959.419814
77.098073,261,960.537274
70.94596,238,960.743358
57.134621,227,960.905807
67.150248,253,961.084338
44.627895,176,961.205227
79.03756,249,961.377638
80.446591,241,961.54885
72.052865,222,961.710572
45.780045,185,961.838602
63.288224,252,963.002475
56.748176,238,963.17136
74.816639,238,963.347895
39.757807,171,963.467245
105.806785,278,963.659409
65.716213,210,963.810015
40.47356,191,963.941948
26.673979,171,964.061238
54.346568,223,964.211791
63.109781,202,966.094854
45.173259,177,966.227775
58.029278,225,966.381776
31.205031,153,966.491047
57.852256,217,966.642815
70.931558,241,966.811438
49.545265,199,966.950038
72.776969,240,967.115987
62.563475,242,967.293664
59.905305,229,967.455535
63.247315,210,969.124887
69.538705,241,969.300522
79.2976,264,969.491479
46.244911,201,969.630497
79.469478,240,969.933366
64.116149,237,970.214614
70.919225,250,970.412606
45.651213,177,970.537841
75.971059,214,970.705287
71.449948,239,971.785079
37.426925,186,971.914837
75.112059,201,972.059951
39.519388,187,972.190252
71.431611,234,972.360233
81.073519,234,972.520375
30.628873,152,972.629426
74.339692,223,972.78613
78.608846,230,972.948066
78.114182,251,973.120127
18.160152,153,974.513123
67.626306,209,974.65983
67.67188,252,974.890416
40.219601,167,975.022555
61.879284,244,975.21434
51.355351,200,975.371978
74.109996,224,975.538012
38.05338,172,975.668919
28.892422,158,975.783078
37.678288,166,975.903315
32.083834,161,976.959431
74.698233,240,977.124664
39.147785,183,977.250512
74.715247,256,977.423924
76.48025,248,977.593885
52.773211,204,977.73449
45.559883,243,977.910935
58.095629,231,978.100212
66.162223,234,978.280127
38.16238,157,978.386332
73.457899,227,980.090635
60.53539,236,980.260049
49.34144,205,980.405661
34.256048,166,980.521446
44.582161,192,980.655951
45.944289,200,980.79798
72.561701,254,980.968835
72.409778,256,981.153087
31.109533,162,981.284925
31.603946,156,981.395619
46.596371,178,982.635419
72.662307,253,982.812328
46.573555,181,982.940223
75.908694,224,983.100378
35.772328,165,983.215549
33.023632,167,983.333295
66.524212,244,983.507222
37.296244,189,983.636597
70.777115,238,983.804079
82.330248,228,985.772655
34.118562,164,985.888444
68.452369,214,986.043082
81.991542,262,986.220495
41.99358,166,986.360703
65.019703,227,986.521693
60.116373,230,986.680264
61.86497,226,986.844635
67.46291,254,987.028049
65.098604,241,987.192838
67.193457,242,988.813484
54.905132,225,988.982325
77.062051,235,989.147885
58.291175,214,989.301744
70.911236,248,989.471205
42.238534,175,989.592439
76.671419,243,989.755794
71.849365,259,989.937317
30.559766,151,990.04516
45.484892,192,991.136561
59.843347,228,991.297253
54.345991,233,991.466668
79.28801,218,991.619368
61.045275,241,991.787536
58.989753,215,991.933506
37.433142,193,992.067404
68.226981,242,992.247923
40.347419,166,992.364591
84.642722,256,993.633703
70.41392,246,993.811069
43.108126,201,994.009063
32.018788,153,994.198723
63.971447,241,994.46094
70.731663,223,994.660829
43.586579,183,994.788356
83.088124,265,995.034044
65.276091,230,995.308279
79.480735,245,995.477545
41.698466,209,996.59316
67.599766,242,996.758451
35.590864,156,996.865362
41.837869,167,996.977093
41.754158,171,997.092517
58.467809,225,997.245075
72.181332,253,997.431361
60.796384,222,997.636012
67.822584,232,997.828739
72.09772,248,998.991183
67.381667,222,999.150873
45.819153,216,999.316998
65.71265,233,999.48932
47.531172,196,999.63055
45.705729,184,999.762801
74.263674,255,999.937804
56.495683,224,1000.112399
68.641848,225,1000.283445
71.783144,247,1000.456802
66.192353,256,1001.724408
68.132823,231,1001.892251
76.665234,236,1002.081878
51.784589,193,1002.238911
71.411383,247,1002.421553
53.774541,203,1002.61066
51.436171,206,1002.780152
40.205186,171,1002.901839
67.492229,232,1003.061681
25.885793,151,1004.091048
79.531877,242,1004.266165
42.388934,179,1004.387667
41.886963,194,1004.520997
42.133575,173,1004.641186
70.570413,226,1004.797531
73.501741,225,1004.954469
44.3015,174,1005.106985
39.376143,165,1005.226747
63.534183,233,1005.386489
71.439875,237,1007.422099
26.101622,152,1007.544997
31.623696,162,1007.65709
87.445899,264,1007.836161
52.187819,199,1007.971953
59.318432,211,1008.122789
73.616119,225,1008.284252
69.421203,238,1008.447047
55.353154,225,1008.608423
71.521496,232,1008.769053
68.629533,218,1009.995584
71.506795,254,1010.177393
72.37321,246,1010.35931
42.289941,171,1010.487342
79.313798,229,1010.644664
46.965174,214,1010.793031
72.536418,236,1010.961
72.833209,224,1011.118038
75.716183,222,1011.28244
72.200965,224,1012.98706
57.229658,212,1013.140125
22.774036,147,1013.260143
68.327247,218,1013.439935
51.50661,220,1013.601841
23.463424,145,1013.713477
61.858462,223,1013.875123
45.788635,181,1014.007789
61.48331,236,1014.178642
52.774098,224,1014.402555
37.069606,164,1016.255623
66.852415,226,1016.439095
55.679088,220,1016.623216
57.170585,216,1016.81791
73.349475,218,1017.003904
66.175992,220,1017.233049
68.244113,222,1017.519918
60.695392,215,1017.725509
32.809148,156,1017.882066
69.221607,242,1018.13621
68.345451,225,1019.418835
78.701031,252,1019.61186
64.400273,233,1019.801028
54.420082,208,1019.956669
50.200634,195,1020.108169
64.743975,235,1020.276656
82.823503,258,1020.455557
70.532914,238,1020.627733
61.343077,233,1020.825005
58.69932,230,1022.640063
60.585361,216,1022.786321
70.234524,225,1022.962889
44.472662,192,1023.142132
60.328319,225,1023.317376
54.338126,207,1023.456617
72.301622,226,1023.6534
75.438764,238,1023.847834
72.96108,216,1024.029858
43.200748,174,1025.254106
69.701293,255,1025.43145
56.30809,220,1025.577791
49.936117,222,1025.729099
63.151125,231,1025.888645
74.720416,235,1026.045265
61.136719,238,1026.204427
64.651604,229,1026.36863
73.184898,251,1026.541499
64.390863,229,1028.765083
70.142388,204,1028.908761
66.411533,215,1029.056009
74.627287,254,1029.232107
78.627668,220,1029.379262
58.861184,221,1029.525662
62.577602,221,1029.678093
74.526398,209,1029.822056
65.929837,248,1029.99764
59.639284,217,1031.867337
52.2232,220,1032.043308
66.046686,218,1032.206818
63.369031,210,1032.403611
71.715075,221,1032.576446
60.150998,225,1032.761821
56.583249,204,1032.903659
45.575197,211,1033.052826
76.593238,231,1033.212253
65.928402,246,1035.300452
34.824597,163,1035.413594
29.225207,154,1035.518241
43.919313,184,1035.640193
77.684486,237,1035.79921
58.379421,218,1035.947201
42.052758,208,1036.08792
60.315635,222,1036.239709
71.060944,227,1036.398286
77.268637,206,1036.540815
59.599353,219,1038.31905
41.325383,198,1038.466173
78.564985,241,1038.635101
83.319884,244,1038.802275
59.197269,224,1038.959764
61.540929,225,1039.115026
61.229509,213,1039.261333
46.473014,187,1039.387016
67.342076,231,1039.558211
60.767752,227,1039.72846
72.754552,231,1041.83638
60.902657,202,1041.975576
29.748364,186,1042.105372
32.178596,157,1042.217275
39.229816,162,1042.332691
48.732466,193,1042.459926
71.113979,223,1042.618095
33.73185,183,1042.743954
78.994359,230,1042.915047
63.050063,229,1043.075459
66.537224,227,1044.192643
77.70401,246,1044.374841
82.963589,266,1044.558354
65.206757,190,1044.770289
88.41611,234,1045.042953
33.398007,189,1045.268848
67.232054,225,1045.427376
41.256142,172,1045.57671
77.117803,222,1045.818035
29.221025,150,1045.918467
73.639817,236,1047.16121
69.276635,211,1047.37848
67.709182,241,1047.553025
66.870816,234,1047.764425
68.830123,219,1048.000193
51.332629,212,1048.258805
69.999947,250,1048.438647
69.973081,234,1048.597521
70.256019,223,1048.921796
59.945016,196,1050.17736
60.680834,214,1050.39124
71.661013,242,1050.551425
56.601999,249,1050.828946
50.040868,201,1051.002793
71.826111,243,1051.163291
59.299126,225,1051.46414
69.48146,213,1051.609837
82.198494,223,1051.86295
66.05735,214,1052.945362
33.937122,186,1053.068251
64.356522,216,1053.211716
69.398716,217,1053.362536
70.71932,220,1053.507275
63.226584,200,1053.642637
32.134512,167,1053.753514
59.775083,204,1053.894504
72.335184,228,1054.05029
60.058243,228,1054.204139
61.583606,210,1055.24966
68.698327,232,1055.411776
70.631715,209,1055.557354
42.037678,166,1055.669257
64.772636,228,1055.827382
46.406506,207,1055.967696
67.568118,214,1056.109502
43.056989,203,1056.260586
39.55988,171,1056.377367
68.636024,219,1056.527927
64.922166,217,1057.582768
70.55947,211,1057.72738
65.572778,216,1057.878834
53.006148,210,1058.025634
41.58761,212,1058.172429
58.011363,220,1058.321252
73.598887,220,1058.468438
65.802192,215,1058.617148
53.876186,228,1058.771883
77.575056,234,1059.830607
77.284807,209,1059.982501
43.799022,185,1060.116727
66.193431,202,1060.254485
59.316126,229,1060.410291
71.958475,215,1060.555918
70.781819,210,1060.695594
56.814291,201,1060.832079
78.59969,224,1060.985358
74.27601,259,1062.065144
47.460099,183,1062.194681
62.90136,197,1062.343185
63.652969,212,1062.488013
27.337757,152,1062.590692
69.772598,225,1062.744069
68.101994,217,1062.886554
67.282825,227,1063.039304
62.676385,221,1063.194167
66.690169,223,1063.343212
74.662384,217,1064.37562
60.989248,223,1064.528379
65.994015,206,1064.669208
58.259219,222,1064.820519
43.465338,194,1064.956368
70.383451,233,1065.114778
50.457053,220,1065.277001
60.570176,219,1065.42421
30.769051,160,1065.535948
62.426776,214,1065.683169
55.742323,200,1066.719234
57.742619,222,1066.876868
68.950197,215,1067.029945
67.530494,226,1067.183108
49.168462,214,1067.341956
82.810345,225,1067.501602
50.96932,214,1067.654147
85.199789,292,1067.859771
75.104815,222,1068.01702
70.954204,224,1069.073888
81.208724,237,1069.233611
77.387947,230,1069.390593
85.812887,251,1069.563084
63.747065,239,1069.727755
82.014105,223,1069.881901
54.841164,216,1070.032176
63.640973,230,1070.189768
65.377955,235,1070.351305
61.0626,229,1071.384949
58.698535,217,1071.536341
62.256682,215,1071.682531
45.68165,182,1071.819785
80.299552,222,1071.972014
69.072146,206,1072.113754
65.674327,223,1072.265286
57.741344,213,1072.406276
63.202381,223,1072.555526
66.036952,234,1073.614907
62.490975,222,1073.770265
78.455011,231,1073.941237
45.462051,203,1074.083429
58.771748,214,1074.231094
74.285952,206,1074.375933
64.369729,225,1074.529387
77.126231,212,1074.671326
65.75173,217,1074.819901
68.930799,223,1074.978483
25.31366,148,1075.961168
74.139629,223,1076.123413
81.859422,234,1076.283514
77.257818,216,1076.43142
60.982413,222,1076.582689
60.938972,210,1076.726605
56.254267,208,1076.866363
78.226471,216,1077.010577
38.107097,207,1077.15653
72.934807,221,1077.315829
65.512019,214,1078.352355
82.506646,246,1078.521749
74.447032,227,1078.675496
72.024905,216,1078.844096
65.338098,223,1079.001289
72.391586,213,1079.148364
61.564162,205,1079.295291
66.812251,222,1079.446122
39.03553,166,1079.561122
61.315991,209,1080.573805
66.812491,215,1080.724391
79.602811,226,1080.880881
39.988923,202,1081.017488
71.349612,229,1081.17486
61.050856,216,1081.323783
63.180362,221,1081.47292
74.359997,221,1081.620787
69.292381,218,1081.771362
60.388487,224,1081.925021
76.60528,229,1083.005841
53.526362,215,1083.152222
27.44443,175,1083.277545
71.148708,210,1083.423363
83.215782,216,1083.58065
49.794818,202,1083.714265
62.683441,211,1083.861767
61.852934,209,1084.005569
61.021284,223,1084.157302
79.935207,230,1085.231374
62.227149,200,1085.369115
51.694006,213,1085.516621
53.824684,209,1085.667309
84.316453,232,1085.827215
70.333132,207,1085.969548
69.333799,218,1086.116641
62.771068,215,1086.266704
63.523593,231,1086.425412
69.24007,219,1086.577374
82.593253,230,1087.618508
59.887767,213,1087.769798
58.580017,213,1087.91765
50.496718,211,1088.064862
72.844198,228,1088.219825
27.558717,156,1088.324543
38.913987,209,1088.464496
54.142639,209,1088.607721
75.432225,218,1088.76305
57.197351,212,1089.795128
61.091992,212,1089.943302
43.122343,204,1090.084699
83.370757,238,1090.252026
74.310747,217,1090.403237
71.176205,216,1090.549114
68.095368,222,1090.698402
73.717088,225,1090.857373
57.600506,218,1091.010208
27.991953,164,1091.121801
76.009981,241,1092.154175
70.673152,234,1092.32596
78.104701,223,1092.480471
49.970502,210,1092.624593
68.95655,231,1092.781688
75.576482,212,1092.928242
73.843882,220,1093.081932
77.869075,235,1093.243126
129.627971,358,1093.491471
89.033596,228,1094.556514
50.851103,206,1094.700219
69.528216,224,1094.854441
59.742023,215,1095.003143
81.611711,216,1095.157931
66.487396,212,1095.307985
86.934425,250,1095.478565
59.358541,218,1095.631905
78.317701,225,1095.789688
68.311632,229,1096.839491
77.235139,253,1097.012347
77.622932,219,1097.158942
75.868344,228,1097.327085
63.780945,232,1097.483185
74.535678,223,1097.630988
64.130529,208,1097.771352
33.16236,159,1097.879194
69.077297,223,1098.032853
64.097723,222,1099.076334
189.393652,470,1099.40416
61.439761,224,1099.554264
79.964497,235,1099.715188
77.343652,227,1099.869458
73.929879,204,1100.005585
56.286253,214,1100.153384
50.207113,195,1100.284276
60.404722,213,1101.353023
144.445889,384,1101.620444
81.048037,231,1101.780649
61.325715,218,1101.929073
64.628665,218,1102.0775
75.75138,233,1102.237497
68.441352,225,1102.393024
77.598029,210,1102.546491
51.367604,195,1102.680269
68.164066,213,1103.784923
79.750147,231,1103.948628
54.103726,217,1104.095279
65.332655,246,1104.267854
74.863855,208,1104.412696
66.228689,211,1104.560323
85.180636,228,1104.716913
75.669129,206,1104.855782
69.988256,238,1105.019876
53.168664,211,1106.089377
75.163967,213,1106.233373
81.220321,237,1106.394426
65.820814,202,1106.533373
71.959095,225,1106.684951
72.048853,222,1106.845151
60.16733,195,1106.976507
61.894897,215,1107.124504
59.296732,216,1107.277766
74.918558,217,1107.426045
71.129111,215,1108.451525
53.054458,215,1108.598683
86.809672,243,1108.765758
82.892336,230,1108.928786
81.841942,237,1109.094665
69.490475,221,1109.242496
61.19516,227,1109.393081
77.223238,226,1109.547978
63.068745,228,1109.702714
50.835468,214,1110.721887
75.517686,223,1110.872372
84.284662,235,1111.032941
58.706849,204,1111.174967
68.799864,217,1111.323092
82.597146,238,1111.484037
62.708082,221,1111.633341
74.131344,230,1111.787049
60.636684,211,1111.932342
78.570294,219,1112.977868
40.093687,196,1113.11282
66.020694,207,1113.265184
83.572806,231,1113.421972
69.99875,214,1113.56642
60.033743,207,1113.707696
70.889791,207,1113.851188
79.454078,233,1114.015251
77.057022,224,1114.169347
48.720063,205,1114.307796
70.390925,203,1115.356078
70.292412,203,1115.49152
74.392398,236,1115.646654
76.923814,234,1115.808221
74.595957,207,1115.951594
58.245174,209,1116.092413
79.767688,225,1116.242596
32.978951,155,1116.356714
74.403832,221,1116.508712
76.682223,218,1117.529203
76.285005,215,1117.677049
57.835113,212,1117.819403
67.372785,217,1117.970354
93.31026,247,1118.139039
77.546447,219,1118.28965
58.719443,211,1118.429872
60.649714,212,1118.577019
122.744688,351,1118.817205
21.60629,143,1119.808661
81.223129,221,1119.961282
79.419867,231,1120.119827
63.921822,208,1120.258827
96.04583,252,1120.432163
77.123063,230,1120.589633
90.880484,254,1120.762537
48.257291,197,1120.896247
76.197082,200,1121.033491
64.349853,238,1122.079969
74.871929,211,1122.222354
81.680419,273,1122.418356
81.993438,233,1122.577367
80.159857,244,1122.742575
79.241784,225,1122.895509
78.160413,224,1123.047375
74.790351,221,1123.198286
74.119404,222,1123.351626
75.544186,229,1124.382608
66.540208,224,1124.53723
64.11576,226,1124.692251
41.276573,210,1124.834874
77.601315,227,1124.994663
86.054496,245,1125.162043
80.257974,224,1125.320749
81.715503,226,1125.474074
75.835058,235,1125.635478
99.072277,323,1126.769138
71.304535,210,1126.916003
88.663795,236,1127.084289
89.034091,249,1127.255727
77.142923,228,1127.421628
62.84021,211,1127.566688
86.004736,234,1127.722463
76.085356,219,1127.868765
55.218353,219,1128.021525
71.249091,226,1129.089897
81.66766,231,1129.249091
73.428658,227,1129.403188
46.860556,203,1129.542878
41.979484,172,1129.658641
77.137362,231,1129.816738
87.876673,235,1129.978862
67.958803,228,1130.133034
85.616814,233,1130.295113
63.548209,221,1131.352715
74.939793,211,1131.493792
79.602419,240,1131.655931
53.87549,216,1131.802828
57.704711,234,1131.963941
76.75922,243,1132.129271
75.385981,218,1132.277023
79.921709,231,1132.439659
71.260933,208,1132.58278
76.336939,218,1133.641488
69.374456,204,1133.780874
75.130227,223,1133.938774
55.530465,220,1134.092063
78.133948,229,1134.254308
68.39549,212,1134.402077
78.568909,228,1134.560432
102.695404,293,1134.760536
64.594579,207,1134.90309
78.811263,240,1135.93461
63.358367,220,1136.085628
86.332163,249,1136.25589
92.306773,258,1136.429598
66.885774,203,1136.56992
80.041558,220,1136.721723
79.617306,226,1136.876642
69.996772,207,1137.016819
86.906193,243,1137.185534
53.840304,206,1138.278725
79.270795,260,1138.457766
46.594804,198,1138.594124
80.127166,241,1138.76256
83.756347,240,1138.934965
64.52955,222,1139.087234
76.607661,226,1139.240975
84.411804,236,1139.399676
78.265141,217,1139.548632
71.495401,211,1140.57387
88.885302,248,1140.744659
69.028524,208,1140.890113
94.187117,262,1141.069938
68.113001,228,1141.226832
61.266358,222,1141.378377
65.613493,217,1141.525583
92.890907,268,1141.709903
82.475286,241,1141.875654
74.506155,218,1142.923099
63.141887,206,1143.065915
153.406089,430,1143.367075
81.363731,263,1143.544106
72.422209,204,1143.683841
73.775627,219,1143.830647
64.992783,237,1144.000423
70.51306,213,1144.147948
82.880797,231,1145.230584
78.35837,251,1145.413832
78.911334,243,1145.578538
77.076803,232,1145.734659
77.236246,227,1145.89076
56.865918,219,1146.039047
98.42391,259,1146.217729
74.266387,224,1146.379216
101.87838,276,1146.564705
80.917084,239,1147.618998
141.416255,407,1147.897939
79.436158,231,1148.058501
63.749598,216,1148.206677
79.910881,247,1148.37908
70.467697,228,1148.530933
71.453525,227,1148.685514
76.373134,218,1148.83385
71.680499,224,1149.913714
83.310864,224,1150.068923
98.405045,274,1150.258928
79.893465,233,1150.419741
76.301838,229,1150.575774
77.717756,235,1150.735725
74.013821,225,1150.886995
64.427577,232,1151.045467
77.421592,222,1151.199545
72.571033,217,1152.298465
75.534417,225,1152.453736
72.982386,218,1152.607023
94.354921,289,1152.807518
53.651872,211,1152.953396
69.071379,214,1153.101081
86.929752,236,1153.26164
71.341485,226,1153.418584
77.210012,238,1153.582655
76.446749,232,1154.596857
78.687262,232,1154.768522
75.097621,253,1154.943789
73.485818,226,1155.099039
73.536005,224,1155.258944
69.73722,225,1155.415116
48.409921,194,1155.548767
88.715606,267,1155.725787
64.897719,223,1155.881907
78.983314,244,1156.904514
65.135875,222,1157.056098
72.049686,240,1157.217147
73.039042,229,1157.372838
361.97191,669,1157.824062
57.565711,221,1157.986923
75.804001,225,1158.141938
80.13009,231,1159.212702
104.382923,321,1159.433555
82.899062,231,1159.592487
80.704051,231,1159.751773
67.221406,221,1159.903662
78.922554,225,1160.066066
103.541366,279,1160.255744
70.5156,212,1160.398925
74.41418,228,1161.419186
76.167669,227,1161.574958
85.294804,241,1161.738389
79.756393,226,1161.895492
66.718382,211,1162.04164
62.889309,213,1162.187666
82.552737,244,1162.352278
68.409131,227,1162.501448
53.859388,218,1162.652156
160.61126,415,1163.80253
61.426254,220,1163.957807
76.989832,221,1164.109631
52.862294,216,1164.2622
69.482657,216,1164.415455
63.31793,254,1164.585963
77.962782,232,1164.743811
150.908653,387,1165.006605
72.797447,210,1166.018523
91.427074,250,1166.189716
191.427592,410,1166.472517
67.535309,216,1166.621109
131.956815,341,1166.852245
76.241773,227,1167.003629
64.240758,202,1167.141107
93.279386,249,1168.192379
68.063391,221,1168.342841
91.434489,249,1168.50983
71.39376,213,1168.658518
67.840261,216,1168.806877
63.963584,232,1168.969205
77.206714,227,1169.125134
83.86152,236,1169.281981
72.017904,215,1169.430635
140.211468,368,1170.561047
97.011179,257,1170.738642
75.153411,224,1170.895736
105.64891,286,1171.095999
81.47094,235,1171.258998
67.242323,236,1171.418382
66.112713,218,1171.565863
116.254421,307,1171.772823
62.655413,222,1172.840412
70.463991,218,1172.993063
77.355012,232,1173.152002
70.337094,222,1173.308174
72.37636,224,1173.46091
100.834867,277,1173.647132
70.967151,224,1173.795558
95.756849,259,1173.980748
79.406136,240,1174.147103
59.897078,226,1175.201045
82.681216,239,1175.360613
96.458703,267,1175.545167
74.074484,242,1175.712483
86.941016,248,1175.883231
67.805202,206,1176.023096
74.619612,229,1176.177652
65.799785,223,1176.337112
73.835547,229,1177.3589
86.952902,246,1177.531165
98.218271,271,1177.723595
79.333835,227,1177.874444
73.934479,245,1178.046755
164.734307,411,1178.329554
72.199383,216,1178.475134
77.764246,228,1178.629887
76.889002,226,1179.676625
171.024926,402,1179.953865
78.334505,237,1180.117181
93.399028,252,1180.291731
80.820197,247,1180.469343
84.880581,266,1180.648398
71.255636,228,1180.805074
109.996114,294,1181.006846
86.711376,285,1182.091685
76.577485,234,1182.251175
62.521928,221,1182.405809
72.604392,231,1182.565709
51.14888,216,1182.714224
83.775706,273,1182.896538
61.668067,244,1183.061303
72.556218,224,1183.211023
94.993841,257,1184.264631
75.836239,222,1184.418421
170.24676,382,1184.686512
90.83916,253,1184.863346
91.584961,263,1185.047006
76.529142,238,1185.210045
77.031361,224,1185.371759
74.475527,221,1185.52268
86.557736,256,1186.572641
87.042954,242,1186.740634
70.586525,219,1186.895264
69.808212,223,1187.048398
65.07159,214,1187.196599
78.089256,248,1187.367149
83.514553,250,1187.538564
73.128045,225,1187.689552
59.886555,208,1187.832698
85.100839,248,1188.943554
92.696511,257,1189.117883
82.967122,244,1189.286426
79.410352,232,1189.445953
77.100456,241,1189.611822
70.162361,225,1189.766175
77.063224,232,1189.926323
80.129394,240,1190.091091
92.913151,252,1190.263946
85.135937,232,1191.297229
101.172078,300,1191.503225
109.312777,321,1191.724535
72.280037,219,1191.874963
82.064427,242,1192.040452
95.834214,273,1192.231394
74.415488,235,1192.389619
94.763943,282,1193.473812
85.865987,282,1193.664991
59.207691,210,1193.808138
143.962367,384,1194.077235
63.792631,224,1194.230604
83.831706,225,1194.39009
64.957021,231,1194.548476
108.840118,297,1194.752588
74.73314,224,1195.75262
73.477324,232,1195.911068
82.065147,236,1196.077253
256.511146,527,1196.441153
144.596762,383,1196.704205
78.271339,227,1196.861228
75.57771,232,1197.018033
73.449148,210,1198.074898
70.853879,232,1198.234492
182.511368,417,1198.521451
62.600077,223,1198.680108
69.797798,229,1198.836536
67.51616,222,1198.99013
88.051226,251,1199.161432
76.936022,235,1199.323621
67.853696,222,1200.37641
83.79407,322,1200.598767
134.561785,377,1200.859026
66.157803,224,1201.014327
126.376164,341,1201.249424
89.871156,261,1201.424434
101.913866,266,1201.604358
92.021973,255,1202.797192
86.566473,247,1202.998686
99.007629,288,1203.244919
222.029195,478,1203.63472
83.806067,236,1203.827876
89.689994,281,1204.042949
53.428655,222,1204.203477
129.77974,342,1205.455065
64.485603,216,1205.639932
90.169683,243,1205.856306
111.417637,300,1206.100089
87.546166,258,1206.284893
77.499034,272,1206.474357
103.783479,285,1206.667721
82.312759,255,1206.846547
70.895863,235,1207.927533
94.834189,278,1208.131796
152.543369,374,1208.393425
81.915888,240,1208.555488
79.082717,252,1208.725149
105.04465,283,1208.923733
84.047342,256,1209.099364
73.65851,240,1209.267144
67.255451,218,1210.327738
101.296357,326,1210.54867
75.902415,236,1210.710195
148.066242,398,1210.982873
78.175889,231,1211.137159
70.895993,230,1211.295016
84.041624,254,1211.469143
78.489829,231,1212.528869
77.667382,229,1212.687671
72.468777,245,1212.861622
72.34714,238,1213.027168
184.663946,450,1213.345608
92.749145,263,1213.53614
75.168612,247,1213.703032
86.76474,263,1213.887767
83.347088,238,1214.926982
77.157039,235,1215.091702
81.443286,258,1215.274979
89.535941,267,1215.463742
